mae_mean	mae_single
4.710677265239099	4.714035027680202
5.206862451680931	5.456534456667123
5.302364132688616	5.3619303547524275
5.479891796948382	5.4279606417804285
4.7427980388477105	4.7225413334001285
5.126128461060739	5.1265643854159295
4.8441493207563395	4.846330387547664
5.183792738252873	5.125403526706635
5.214086519717594	5.277487818218347
5.079402936509156	5.344673287085033
5.206535588364249	5.146757659118851
4.922657278610475	5.163091102363963
5.177302586125115	5.154072183509315
5.830141383880088	5.8947529498101074
4.988523734977339	4.991679381131581
5.017267411255912	5.017267411255912
5.244380234341726	5.248982368216404
5.575246833187492	5.575246833187492
5.458534936226781	5.437609762344925
5.193990885031572	5.230469494062769
4.801934026844094	4.801934026844094
5.317460980848655	5.312206196977254
4.685830799599327	4.679049876216757
5.427215433361513	5.5580925091804
4.812300842503513	4.991050569404533
5.199235052835913	5.344725218596335
5.183064246988274	5.183064246988274
5.064295143313721	5.000928592505118
4.9909467056728225	4.939751948602232
5.229106287128109	5.094543422547426
4.837861574129721	5.256591571091186
5.312132250860237	5.392078736842692
4.955910316226393	4.993558591201412
5.513599742484806	5.4399897185969746
5.082476114607702	5.029518204660096
4.872041330134408	4.722622484981089
4.969649579951025	5.108756283156462
5.357481277771891	5.519111547672819
5.111945649121413	5.2258186714514725
4.978104107213014	4.969994029028732
5.150059644039826	5.116703097878703
4.908209019648476	4.890824065199891
5.418397169244151	5.85135471124758
5.100757734289997	5.107336061903967
4.9130419606318	4.93244339187602
4.974810004190007	4.91245152077557
5.28501205003796	5.076807096306846
4.779250900683735	5.036212079968645
4.858478926438742	4.856217937788561
5.565554478272207	5.551395040656764
5.222265614778386	4.892920582203295
4.4954004832304335	4.515798123407275
5.165788479906844	5.1766923199062465
5.177811747499719	5.33647606598902
5.398263972121787	5.396214503434734
5.181753164226717	4.989251904644008
5.130748351594564	5.11743377540343
5.059076635641287	5.059076635641287
5.900863393892478	5.668377318105874
5.048601222177789	5.1065493669953295
5.5900404185051835	5.804891506806516
5.223750274791165	5.221986619691103
4.973589725969619	5.007169075722474
5.283789397291927	5.294332731311813
5.117414965462293	5.124712917489433
5.293059275332774	5.274595010762623
5.197158984783679	5.011291791415712
4.735353114460467	4.625371874053819
4.857366937524339	5.7540688749998115
5.104622694396376	5.274876931344885
5.685679097520864	5.685679097520864
5.115248732043594	5.001222910767307
5.646381894530251	5.469481733176599
5.594366658068234	5.5757334717078635
4.71642703826736	4.907966590518877
5.201175305089005	5.1981302295604825
5.136640082041321	5.124360417461932
4.851084407524783	4.765707794341248
5.095794738663269	5.094871121828469
5.358707814903882	5.358707814903882
5.195144522908198	5.18360373828088
4.95298185160041	4.91826499881318
5.732275106342999	5.7430694224425665
5.1416091334834695	5.133386187368146
4.9601035831748685	5.222585945182582
4.94293748467605	4.92423725767884
5.095525924473181	5.095525924473181
5.380902199927911	5.545136588302289
5.046063623764155	5.034486144161301
5.176150712672323	5.249949660293752
5.106110122948043	5.176476153782303
5.316924850860502	5.316924850860502
5.323564326022495	5.049494512337654
5.552795859610415	5.490579920335933
4.587691537250598	4.668726498640345
5.048179687551175	5.0351945183196944
5.5411468050775055	5.501690786869835
4.605501742078067	4.604286002201162
4.712586571996116	4.844127630135111
5.467409887503121	5.339415985060225
4.967991717282294	4.871980301299104
5.175123719716121	5.089977137135929
4.860935735394166	4.826798962628253
5.150536192550301	5.266266447577977
4.796579889350866	4.852786696829787
4.9373438987936025	4.7966770449773435
4.964008612448711	4.787947556105682
4.824717004406752	5.139532787718954
5.079336022840068	5.462501825097151
5.196294681658604	5.213255358092775
5.210091086568909	5.289867000665026
5.676794861153567	5.579663889461809
4.872860685362849	4.6540132803194565
5.086680362088282	5.134511966875962
5.08934528161536	5.08934528161536
5.011891599590967	5.301242495103074
5.262007998696302	5.23064135132063
5.0809499141141465	4.896227008902974
4.903763096791307	4.903763096791307
4.7019429839843925	4.655945987165121
5.3784497433959215	5.425952884592862
4.805533349856308	4.767250625570836
5.551255886121914	5.627260758709551
5.028038278907365	4.876661664949242
5.0627663925777515	4.97912507508858
4.828216207416435	4.87415835490318
5.419945179883511	5.468150659801482
