y	y_hat	y_index
69.9835616438356	73.65964654253861	0
72.5561643835616	73.6520858036117	1
71.3616438356164	73.64850857579385	2
75.8780821917808	73.61981531351546	3
71.2671232876712	73.6085501503353	4
61.0808219178082	73.60200560354544	5
70.3369863013699	73.61408780035401	6
66.4616438356164	73.62473066452914	7
75.8643835616438	73.61046313458819	8
69.1876712328767	73.61543404122604	9
77.5616438356164	73.61886955736665	10
59.7616438356164	73.6180896359552	11
64.9753424657534	73.6033546750634	12
74.3616438356164	73.63382781085001	13
64.4315068493151	73.61445406726753	14
56.4835616438356	73.5742648919701	15
79.4849315068493	73.5564810107513	16
73.6328767123288	73.56524502158089	17
84.5356164383562	73.61535244332913	18
69.3849315068493	73.61163495396514	19
71.1561643835616	73.60997682290399	20
81.0643835616438	73.5568170507483	21
79.0342465753425	73.56003247020756	22
71.7452054794521	73.54557335965897	23
70.1068493150685	73.55215663322747	24
85.2808219178082	73.57475345958014	25
77.3808219178082	73.56182370239993	26
74.8452054794521	73.62719873227765	27
57.6315068493151	73.60894279093621	28
71.5794520547945	73.61783539629454	29
69.5534246575342	73.66428763386996	30
71.3808219178082	73.65646465416089	31
60.6616438356164	73.6465902554827	32
75.8890410958904	73.53248272686989	33
85.7260273972603	73.52011099324359	34
75.7424657534247	73.53361075227248	35
65.2657534246575	73.60585315909374	36
77.6616438356164	73.62233707274949	37
67.958904109589	73.61566410007619	38
78.6	73.54111505022483	39
85.3780821917808	73.54669384687966	40
72.2452054794521	73.5421699166259	41
67.9479452054795	73.60776277992449	42
70.086301369863	73.60320026873185	43
82.17005428820563	73.63028591349232	44
64.7698630136986	73.60177694456652	45
77.7643835616438	73.62690804417659	46
60.7616438356164	73.61095721221261	47
67.9671232876712	73.60994145351202	48
84.1506849315069	73.62846952459462	49
67.5671232876712	73.60483970551059	50
86.3630136986301	73.55865219560829	51
82.672602739726	73.55877362408815	52
71.6808219178082	73.56144759845535	53
63.0808219178082	73.65694879695216	54
61.558904109589	73.63138872433501	55
61.9958904109589	73.65501968013928	56
72.7013698630137	73.5518980382807	57
77.8342465753425	73.55386734737371	58
79.7643835616438	73.55780870891762	59
66.4260273972603	73.66517713511165	60
63.7506849315068	73.6471695324873	61
62.258904109589	73.64300102768874	62
89.5835616438356	73.6399695021016	63
67.7328767123288	73.61836719375412	64
61.5369863013699	73.6212330396695	65
79.8520547945206	73.57046306711389	66
90.2561643835616	73.5600220070826	67
71.058904109589	73.55071976191678	68
65.8616438356164	73.61732416401942	69
73.2753424657534	73.6157709327754	70
79.3780821917808	73.61770214113567	71
71.727397260274	73.65709171901953	72
71.8561643835616	73.65094918652592	73
66.3780821917808	73.6343721647161	74
68.0479452054795	73.621879130117	75
81.6397260273973	73.61816757831552	76
68.2753424657534	73.62324098991284	77
72.1260273972603	73.62333314802738	78
82.5109589041096	73.62746709108085	79
60.6205479452055	73.59615167126327	80
71.9671232876712	73.66219189882324	81
69.7095890410959	73.66311537448425	82
69.2260273972603	73.64439110434496	83
75.2835616438356	73.53555292498422	84
75.2424657534247	73.52793218231504	85
74.1780821917808	73.5431217540916	86
63.9821917808219	73.62390615482835	87
78.2808219178082	73.61845856239684	88
65.772602739726	73.62258452117601	89
72.63989854950165	73.55089674373336	90
82.0780821917808	73.55193172930609	91
78.1698630136986	73.55909557735062	92
83.8205479452055	73.54840732173852	93
75.0342465753425	73.54553015009155	94
77.4808219178082	73.55249501498979	95
