mae_mean	mae_single
1.963573535387179	1.9169097647160669
4.795558508994046	4.68712038820185
8.006024729737822	7.926914889957492
4.434106015633968	4.552297779326669
5.902217656190032	5.224640034713896
8.11887960979774	8.113498140205119
4.854922560681175	4.433121311780051
4.278320704752701	4.569649349375055
4.644140709790591	4.567995061665077
6.414353707403312	6.429049991374607
5.050846309108181	5.086581991888944
6.674585972546661	6.429875330594574
3.0523979845865625	3.1698944985977087
6.0390186156812815	5.6800805615171255
4.4843859483634345	4.682163261422332
6.4357238563297825	6.513658216279571
5.094662886308275	5.157918241317617
5.933144041403334	7.217196641247544
10.804060648544386	10.55857114548303
3.483814952802694	3.499882685137687
6.132533051966679	7.0595824697642895
10.07185346132868	10.043795328410418
7.8764146027112405	7.541548429687249
5.089973760019428	5.096730062919808
4.564323159447421	3.50560924390084
5.426770766335035	5.549022495011688
8.19553917697858	7.804660403207085
2.9068619633562065	2.394129575447432
3.317462573470607	4.189663239187472
6.478025715594207	6.4344319115667075
5.916567015434443	5.109825912111394
5.8691488497962565	4.628883429004134
3.7048345376678924	3.2362895910367606
7.096034596123317	6.522188236822164
4.917995526388277	4.734068217111916
3.8336017757398366	4.001790691001001
4.134238908823534	3.8004538247285353
3.1039157691690584	3.0466880363228057
7.6241994231271475	7.849905802979824
2.5208563650500557	1.561430625403176
5.696845808550762	5.683626695806258
5.3800508282027835	5.641429648815361
8.017231259285845	7.772296363717004
7.498077234881872	6.497724873858303
7.298165195796163	6.2250726230118785
4.326655044668603	4.432794299995829
6.747151573153332	8.317077129355368
7.418349981960543	7.224483392882071
5.616681625014432	6.036588678183942
5.052373339675687	5.527475808960048
4.895544459713814	5.400946534729418
3.935898451848203	3.9271810177536537
1.767991348834651	1.5766426809808962
6.082023778875339	4.739534205112402
3.9578106511269056	3.4476738742790616
3.3139712809325865	3.639654023995386
6.125236977346641	5.9738786556841745
7.149336445199992	7.31710722899354
6.70043484266112	4.849148140543984
6.319375797137053	7.059710749856703
2.6603489152879924	1.7901760294063156
5.6873328470585705	5.236666985329639
3.6341029289339417	3.184329577181728
7.3178931665867	7.356040076717278
5.5114617732663715	4.04843244704954
1.4812744245838114	3.1309828478180797
5.99114504557537	6.477024899362793
4.70194836824641	5.450479536466129
6.552324973964673	6.417397793184648
6.239671434701918	5.855776775342136
4.7949056440105595	4.633057768620475
6.291433620874112	6.003193061452326
7.731414580281476	7.470333216531269
5.092533384159499	5.108486731032755
4.865725826047836	5.712761880323616
3.4125788969016924	3.3551166805266157
3.35867609571757	3.1055478386830138
4.6066746860152294	4.232584425291876
3.821793428783901	4.927993502339921
4.711757850939525	4.579012117390424
4.787962321510733	4.132046414257611
2.1324963208304175	1.538306350152202
7.612184572558081	7.039682288505955
3.206989586579766	3.807937742392454
6.65163597887832	7.134507362706361
3.43511427195709	4.213975972897177
6.119910926863331	5.500074145151743
10.286228593610057	10.360117798894109
5.045496200484744	5.28506691991124
7.834716541355398	8.519022780082567
9.087198185446633	10.060655846438962
3.776182836553341	3.74914536681761
7.861889103125823	8.642732129911716
2.9104634691729196	2.747003161004931
6.417206014438572	7.181950484524132
8.615801257059752	8.468427977198019
2.2333719016420446	2.3388033343040555
7.08215662133387	7.852658129301342
6.968557608525273	6.859019446738202
5.410712987011557	5.934287486004429
6.094243743886892	6.155765306539668
6.072269486173778	6.063668658537762
6.194747804028694	7.256175378753459
5.429780284615551	5.15202420170498
10.184260454334762	8.130063904025633
8.332866657311206	8.297491630599998
7.064231793847526	7.608192722506345
1.3781719299209005	1.4647683845009283
4.3490811231728586	5.969812322810628
6.21877215812593	6.611813547057636
8.874797352040696	8.394866387483608
4.480352848038673	4.77087853815253
2.244154255106485	1.667582778230847
6.354594349081931	6.128937896803421
3.3500319188664776	3.2288072787008653
8.469251720694222	9.266153676014246
5.41712389986301	5.162995522234681
2.201158654437421	0.9814287503345582
6.030353221137001	8.054478882520362
4.927217661150787	5.341485385589341
12.366207907259414	11.410425402650702
4.012119435708475	3.333401652678963
6.6256132212187735	6.18438128733785
4.79231390680494	4.543000991145523
5.242378010686717	5.435779885604835
4.3294909002308986	6.495886678282379
6.166252878038587	6.143967941871959
6.438496676410968	5.7267171004265975
8.624013206107582	8.377270086406497
2.42985248680561	2.047032519049793
2.9025912240493406	3.018713328176067
3.099135976365446	2.4248411201472115
6.774356225391131	7.682635719225388
3.1921047764297015	3.7472651896454607
3.9045135382959066	3.850246114394546
6.681569537148481	7.0488410157599235
3.091112763815616	3.0430576650745613
8.762049263848288	8.515987322765076
2.2199509124412913	3.203879594566042
3.7575736817560093	5.084029485773708
5.125191092244108	3.8548959720239915
4.9826459865686274	4.833861408749063
7.1312109245936215	7.339060317715696
3.3946253456803817	2.779880189095522
5.0319507809312585	5.111118144183767
8.320756199020297	7.796570722279253
6.57977022102574	6.57977022102574
4.422673276734457	3.8543198952930973
6.031099924749083	5.636285352316134
7.92744404105964	7.997393304574412
1.14762794399392	0.9839203037057208
6.751170139286818	7.482545429314096
7.223236385835288	5.2389750205365955
9.444818083659115	8.255521486151858
