mae_mean	mae_single
4.603778350547127	4.619341030613745
4.331348365382591	4.322118426095754
4.713246286895023	4.723476540199711
4.5540043992729355	4.55890210302757
4.559576380443678	4.490133992785386
4.70661832473397	4.632990438894636
4.24306547388013	4.343249922794349
4.799258729212995	4.8250695607805865
4.367735803721108	4.205026805464149
4.689898999538535	4.700039240118311
4.254143502429357	4.298852655324547
4.292864810731784	4.347743945089521
4.437092675872961	4.457000831193254
4.5014464252034765	4.569149445005652
4.521672493205349	4.509157688439806
4.067159324405221	4.098441277293688
4.69625028812582	4.744732467908291
4.555605442306481	4.572246738591938
3.915928856612213	4.105318009845736
4.601048888870099	4.670540937592959
5.020123863208838	4.966490726016562
4.518209070647518	4.496101441145241
4.73320373188068	4.6874461078343375
4.457402194873354	4.410689608362995
4.251779740831711	4.3084754809818095
4.874758017630687	4.873932830869822
5.002305070398262	4.961907130976067
5.012989718045606	5.012989718045606
4.3189715420475325	4.35172747050458
4.548092066073608	4.49270505231266
5.108114551667968	5.155070699966483
4.858800528987787	4.894424612734889
4.733053281424742	4.733053281424742
4.6696742494759835	4.763987891070634
4.308457501618412	4.314287052831384
4.273713467813596	4.26513514836659
4.350560707765653	4.353112680884205
4.492534722424042	4.464575180300836
4.609601104734351	4.62947603823015
3.9692105326233147	4.010050692581255
4.141403405828905	4.1479206674919835
4.605709019033407	4.584143519640993
4.008016849740842	4.140250494141574
4.186276811447226	4.208015919396195
5.127160223059067	5.105647560541237
4.5468187832891145	4.583366029885025
4.539097211467365	4.593827070070757
4.375092026660129	4.325282558485247
4.426943797398266	4.604102716668135
4.386851638259448	4.34599961959784
4.742172776149445	4.60388288108204
4.537977915291252	4.769330564187242
4.057190934340101	4.091632830039453
4.799775107727984	4.7597183597787724
4.735093777445968	5.183143443078975
4.465126839711663	4.4755734526952855
4.464844595261413	4.486976238115332
4.5850844131326935	4.552937844494859
4.358478575312449	4.9045204493924555
4.478172970482743	4.649241868031916
4.131582938501218	4.400608725259263
4.428116847973284	4.570094214301429
4.769095965937407	4.921833077307863
4.56058277134489	4.5366400992105
4.5764556244313175	4.611921158196267
4.1447740286724795	4.153509731096979
4.387780136980106	4.467824579143166
4.79531667657794	4.499587273344111
4.286949370773231	4.243748980686744
4.078202635144512	3.959648019629408
4.737554297862036	4.970101712875774
4.5264136345678265	4.5264136345678265
4.431192129356656	4.530325708664914
4.521340662031167	4.530203118081303
4.361797410903241	4.410666866217418
4.607979590385736	4.6913381655341455
4.534392415384272	4.499338775564415
4.169673509367612	4.160891095278253
5.04492114544415	4.897489507434508
4.207435964956725	4.251171722146408
4.388060939707108	4.399847321191954
4.18581052601189	4.202893643064573
4.539115494003894	4.551238089528334
4.785390299793139	4.810122695880065
4.2065355501220525	4.171942260759671
4.39142308792371	5.033046603066666
4.221398797630054	4.256531830281507
4.027575777589755	4.037215492840495
4.853033376942446	4.936864486039883
4.716468636819738	4.721556446652997
4.113818857835772	4.285895112673248
4.51466265303823	4.81124425689595
4.723560363178766	4.937137608128735
3.9904662486756846	3.979135926283336
4.644711688083762	4.691712608158224
4.869118399484366	4.805405941277027
4.075056442020681	4.050189983605976
4.469505436631076	4.286152985754776
4.5976362186079225	4.607601115757021
3.904528350379417	3.9541194314517187
4.597396731115118	4.5976429899089535
4.698430380800263	4.755130144492602
4.6785997361529805	4.699935198509102
4.190174338007691	4.2816253604347425
4.320543644897995	4.400932605105234
4.297289239780407	4.290801963906284
4.361495798383937	4.469110023684546
4.573723973801205	4.40953418782222
4.335861580994226	4.311153152806315
3.8086317303992456	3.8551780112510308
4.370480689186267	4.7234491723912715
5.013838612311807	5.14889648139731
5.427025917629105	5.118310501029378
4.433370821336055	4.441085108220801
4.3124744236336445	4.657236747397777
4.126908864645667	4.194466588974506
4.085965710309491	4.241461201373125
4.273271608226895	4.309110884138235
4.277537730223653	4.448882984383832
4.768581099332708	4.814498895554356
4.44236640902258	4.29362676257342
4.233767357787153	4.291126207664476
4.642403100016838	4.835648844433602
4.112996819880863	3.849193458056718
4.354207249082998	4.3771405742336205
4.4075439581406455	4.38960141076995
4.5229098454891945	4.563277635884548
4.5799972928211155	4.619323620899915
3.9716136090051335	3.966641520319656
4.301685619182761	4.354155844284093
4.91863820573682	5.09502976033144
4.32416924087579	4.260692073988543
4.184988569807481	4.2285950617562875
4.57173377232261	4.645770239278949
5.316409242776099	5.331556506741471
4.436694602968453	4.547379442070804
