mae
2.354667303359122
5.713233544988405
4.2265573087317465
7.406887528725169
6.188058691727586
7.688129876560363
5.868996563781214
4.931545156907575
6.331569077808685
6.414258875153716
6.454118961432347
5.5781417872654515
6.015184257973677
6.056648965338899
5.9126585441683615
8.61454600887962
7.40742048624477
7.928768303652745
11.438864624840356
3.7779796087468185
9.506330507525803
11.30594679351391
8.494990462241352
4.622330367050101
3.6649495112327153
6.311330277093002
7.790749538789616
3.3525612297976863
1.3624288654892827
7.38234409740848
4.682999573458015
5.235582891703326
4.323199960641877
6.104016090236196
5.186445414772645
4.061526272670164
6.585410828295792
3.1327821714361854
10.140881069330163
3.2193602099709246
5.112702772469949
4.237584604766482
4.769141176884617
7.498327219965456
3.461821972581499
2.8428212914794337
11.295475865434986
7.912833441376518
6.227870582023101
4.029788138028745
5.265380023176912
5.367745703540024
3.0073160746953675
4.611008954189127
4.64645769925356
1.780581771409634
8.1109519516407
7.767027440543406
4.972267173092874
9.117831819221799
2.9900156501286403
5.005366269328012
3.5405058994094483
9.143627836524994
4.372832134401567
4.993949042451821
3.368401015342343
6.304344481195855
8.282561188134386
6.526935668581345
5.993900616080978
6.053618655449408
6.359070628998363
5.288374500583591
2.805685712996526
4.073446069576629
4.628694699878769
4.122471495431658
7.0153356971221825
3.561359107061046
3.129178172099818
2.6961176542224528
9.19846546701529
6.296052989551616
5.944181284916323
0.8029266670847383
3.050835525527025
10.857680811895719
4.048653872381507
9.119020713587004
3.9509664513414386
3.8059206343789214
4.321076739862572
4.984770007391627
5.150968328528431
7.767844396599699
2.9769594750404735
9.462180215302519
7.3267884522574604
7.484404759995923
6.339327419809725
6.876726652748296
4.591110636595952
4.425263073789566
8.101937177474241
8.219265528255344
11.422084780187248
1.2866684472296488
6.073329429007427
7.09186169685204
8.241034129828526
1.4084227471549344
0.5827085382495957
7.269499466659923
4.709668386838985
10.362450989702495
3.2517331526907944
3.7310483489852353
10.98974869816854
6.159824556627797
12.172845181401096
6.698000117109804
8.078993439309896
3.8738750825431367
5.059880637715324
8.582792888630328
4.929916289297097
7.946531913469073
10.571856438628231
4.4558047134304815
1.6077865643043292
1.3766398411295928
7.79524812427196
2.695400722053838
4.385040470250384
6.221686434261737
3.976858103392876
6.8160108728998
3.1162957881479656
4.92602886326812
2.0530220825852012
1.637032773770618
3.84650012700547
3.1401845683241967
4.735341865672723
9.901858466011491
7.618254270659061
3.771707949650041
6.47974786182719
11.460512274290332
2.5544722137547446
7.505290975154556
3.9505561597758097
7.939004875643856
6.900542086092853
9.576166736435058
2.4239338250911167
5.849965540701452
6.621907201513548
6.880600341035984
7.639421890662457
10.632700583194785
5.12611571563706
6.933225694028541
5.092138618374922
8.789529015844366
6.028444799376136
6.179569172138142
7.575656184849166
7.047600488372588
7.491628401297649
5.062500644652189
6.829973360747005
7.84446624485292
10.735121114495056
3.9590522703899134
3.5386773277543995
3.8877128572712016
9.062369711729785
5.420205722359341
8.394597934281355
7.08681753241189
4.493465817202396
8.148952835195866
5.747348997094737
5.413687371783865
4.8588433228547485
4.985033316652074
4.903649618094993
6.246126715357086
8.412297720458232
4.987434580112556
10.251036868321203
8.368602202310745
13.121621911149989
4.45461981855136
5.921883336278614
3.298409821226978
8.099488727357091
9.616739339593908
1.8770135683697333
5.471621136052424
7.961779286616898
5.245790008864688
6.424438029845007
4.28510552955044
7.127982815056697
6.344081721756699
7.645263301195257
4.332215786610187
5.542524993613642
5.853211261039621
6.970153975588407
4.900628575090565
9.289516117913905
7.5074732110417415
3.0145306800396505
6.489687825471843
6.4077471464450895
13.303751986616975
9.168259789773387
10.821296936206162
8.621018678246642
8.451948697858901
4.34045899884831
6.152256142513352
6.481288162781309
2.9133737866446077
1.5721301635903207
6.197125061103823
4.644649565151648
8.4570917906619
1.1276641948660142
3.331926569471989
3.6301794910982417
6.5878219538918215
2.3962835705166796
4.295518403673178
7.645248519751036
13.185035265383952
8.48645247618272
1.1554729359091525
7.005410623564472
0.46732249836512807
8.554178045601496
4.1189337375852375
3.40340039371236
2.369248879478164
6.829066808987392
4.703052438201382
