y	y_hat	y_index
69.9835616438356	73.65940553201375	0
72.5561643835616	73.65364976221923	1
71.3616438356164	73.65231647885798	2
75.8780821917808	73.61576868767493	3
71.2671232876712	73.61412823762777	4
61.0808219178082	73.61120409871097	5
70.3369863013699	73.61393348288303	6
66.4616438356164	73.6135351571703	7
75.8643835616438	73.61355013851559	8
69.1876712328767	73.6148088568653	9
77.5616438356164	73.6191405271316	10
59.7616438356164	73.61266548931852	11
64.9753424657534	73.61200172481837	12
74.3616438356164	73.61859742947462	13
64.4315068493151	73.6159772592911	14
56.4835616438356	73.56986687088839	15
79.4849315068493	73.56986412644065	16
73.6328767123288	73.56985969010915	17
84.5356164383562	73.61298254413762	18
69.3849315068493	73.61281352805236	19
71.1561643835616	73.61263815948361	20
81.0643835616438	73.5575503301582	21
79.0342465753425	73.55784629022567	22
71.7452054794521	73.5566074335724	23
70.1068493150685	73.56103726774876	24
85.2808219178082	73.56047049585122	25
77.3808219178082	73.56065405901938	26
74.8452054794521	73.61640636593678	27
57.6315068493151	73.61177733197087	28
71.5794520547945	73.61315908408456	29
69.5534246575342	73.65267603389806	30
71.3808219178082	73.6531529907208	31
60.6616438356164	73.65241827063699	32
75.8890410958904	73.54192965294621	33
85.7260273972603	73.53807518194978	34
75.7424657534247	73.54310404988306	35
65.2657534246575	73.61299483439002	36
77.6616438356164	73.61891521383906	37
67.958904109589	73.61448685200017	38
78.6	73.55976315519477	39
85.3780821917808	73.55643872360734	40
72.2452054794521	73.55327206249011	41
67.9479452054795	73.6111900443793	42
70.086301369863	73.61317479292374	43
82.17005428820563	73.6221969176611	44
64.7698630136986	73.61197926888973	45
77.7643835616438	73.617894786474	46
60.7616438356164	73.61667683189432	47
67.9671232876712	73.61383475899643	48
84.1506849315069	73.62131177286626	49
67.5671232876712	73.61330011643963	50
86.3630136986301	73.56452778449244	51
82.672602739726	73.56053517652838	52
71.6808219178082	73.55657335143115	53
63.0808219178082	73.65184000554785	54
61.558904109589	73.64908871287717	55
61.9958904109589	73.65128159445214	56
72.7013698630137	73.55931339815314	57
77.8342465753425	73.55987201660092	58
79.7643835616438	73.56276282928437	59
66.4260273972603	73.65194089092722	60
63.7506849315068	73.65074992068052	61
62.258904109589	73.65191714932575	62
89.5835616438356	73.62299728234203	63
67.7328767123288	73.61185292187893	64
61.5369863013699	73.61528611086793	65
79.8520547945206	73.56177247587611	66
90.2561643835616	73.55911446305451	67
71.058904109589	73.55654325716148	68
65.8616438356164	73.61935555943366	69
73.2753424657534	73.62071557842546	70
79.3780821917808	73.61417592711982	71
71.727397260274	73.65159530749574	72
71.8561643835616	73.65569656838917	73
66.3780821917808	73.64920049342965	74
68.0479452054795	73.61649341889782	75
81.6397260273973	73.61562519302537	76
68.2753424657534	73.61668424924214	77
72.1260273972603	73.61909865519405	78
82.5109589041096	73.62140305307959	79
60.6205479452055	73.61016945261059	80
71.9671232876712	73.6568989443067	81
69.7095890410959	73.65520310667068	82
69.2260273972603	73.64832136444306	83
75.2835616438356	73.5374211623635	84
75.2424657534247	73.53835559894462	85
