mae_mean	mae_single
5.608959701518337	5.60259466148455
5.704817534464937	5.70270159419151
5.55352292501807	5.589004603120569
5.676119288393573	5.5334465461920095
5.7107294892053675	5.708083002553283
4.987758367640482	5.038862321248012
5.543041144873764	5.443029479351114
5.649426044695093	5.65187259127297
5.463496362769367	5.430554458764461
5.365858867283227	5.331257236616089
5.14593651724672	5.142550001572479
4.8126945728864925	4.784499487178097
5.322546772216659	5.331096214098449
5.901292313245062	5.885841134835911
5.812874295045831	5.74832174255877
5.914024089330205	6.021488012734264
5.360785202045778	5.362543579694436
5.2637153983629315	5.248565322857771
5.171610569589292	5.123879754519074
5.285694517738168	5.472650678734141
6.096623674415057	6.004207987942673
5.216331414341966	5.194872852384926
6.0007249929760995	5.863174120009797
5.607138964467681	5.633887105549272
5.4485851778413945	5.462466322752267
5.388530750522901	5.572673227797166
5.239885717916948	5.361899641924268
4.730293425149347	4.948664021818409
5.420998817530618	5.543697617569623
5.40632519089166	5.419075539502003
5.497987173960468	5.483797005663635
5.193474862938243	5.193474862938243
5.44330889551284	5.452187109578613
5.924085648536561	5.9055891393730855
5.52615392000492	5.511346087619091
5.368206064780312	5.368144375894573
5.246654013599434	5.233397485752132
5.779155676815862	5.879352378956264
5.918936973605496	5.838479678011472
5.493076640468645	5.547593683756682
5.57861454143418	5.5872339900636305
5.790461864877317	5.830603012063449
5.300899002089443	5.314628247866568
5.157659705149584	5.297097034884861
5.348638692784155	5.369916412461911
5.823688824052633	5.854198945113029
4.892286341535732	4.899765379884358
5.819101134848807	5.854686926202995
5.332271933154894	5.289907122340192
5.274413278814359	5.284979678260244
5.505706481981005	5.583629600015848
5.560332682640617	5.561978760171904
4.958414717397516	5.016237025337507
5.0010135422895665	5.016382395456391
4.773489696154945	4.7843239816688135
5.4123775189214225	5.3138296924085076
5.113084303303579	5.176221914879283
5.157181485088346	5.360939495488905
5.514220696092014	5.516581287784007
5.238090180608163	5.162748523676529
5.64160132918327	5.975716651772483
5.911878726226614	5.939484422185453
5.269829772768674	5.238368172902959
5.1189065459560945	5.101272311493245
5.909395098686654	5.9522263061570895
4.928151050293591	5.0284907938995795
5.225925732401042	5.240589480393359
5.08258670659487	5.059363824732987
5.114870841052175	5.13772505592103
5.660367730766344	5.66647880366971
