mae_mean	mae_single
5.517341004330747	5.504965326296563
5.032044646186605	5.026404448791467
5.849476080764118	6.0337320396367815
5.118366274252428	5.341436824183964
5.287965780109525	5.292612708107139
5.736076277971844	5.746845964082543
5.424144465167366	5.571693746299651
5.360712371199116	5.567902222651483
5.435768987972395	5.726080453820531
5.829574747127887	5.821687918901662
5.836497888463847	5.849940878573284
5.354073441806225	5.362295733511277
5.655176567173949	5.6380096047124715
5.644761197714176	5.727082740478149
5.549874844750417	5.601782457021984
5.291850406538793	5.305166572355361
5.378826749307072	5.449085273440712
5.7646489138969015	5.774706830841005
6.015618880046127	6.010886052932596
5.56772728258486	5.578882702812788
5.00889870122036	5.185891085027946
5.489761008706984	5.535411100331374
5.227323452516325	5.22337539710883
4.988812545155478	4.95971954074719
5.5746096177679085	5.578564013060193
5.919235362531392	5.930283726759274
5.441839075127081	5.323394280833129
5.457577203153001	5.456273333515364
5.500341191340548	5.529368605307492
5.616742299540746	5.6165222333277205
5.352311185113083	5.390954518759451
5.7936664210763125	5.899726853804713
5.818128625264469	5.887258323305181
5.578274140952925	5.598063356296153
6.272700928721375	6.220315780724448
5.554342939211931	5.548790742439547
5.333625027104549	5.3307240983415385
5.610632645702879	5.654669454365219
6.36646560159325	6.366778490412762
5.882422920555004	5.890583791643819
5.860688693870187	6.014581561324642
5.329349836440107	5.34939909682404
5.74353609982577	5.744015623813076
5.33904931893234	5.323835159584351
5.503763705041096	5.489480796129845
5.693136720610444	6.134636770257159
5.395975211985423	5.3851928749704525
5.39051071931043	5.406599158487831
5.875103624300837	6.073034093423414
5.260836139310206	5.258193297723947
6.081278828159356	6.061422085735751
5.635972522698132	5.6334533490207965
5.656967197406554	5.658258569515578
5.037192146325508	5.083041318698187
5.184508313527451	5.221280466920105
5.754240448797807	5.761945720770504
5.702948578848828	5.88480500158006
5.644169674892346	5.672945286727009
5.277254671078618	5.4402734099582934
5.229915658170067	5.333895176738643
5.418986164563503	5.419668665641108
5.341453098465424	5.348854227564239
5.851546451550061	5.879273514644248
5.32621614091178	5.321603015820855
5.415128281835461	5.404948253635396
5.899386808749021	5.9410867474207665
5.473846028708134	5.474048539794499
5.752280402433893	5.7484067671964825
5.196845387229135	5.195607806571363
6.048661803351315	6.038692995118795
5.240829534980091	5.276809818009715
6.1307987247713065	6.1307987247713065
5.859666345079743	5.828877059758954
5.782787747293415	5.774556976423455
5.757226084277191	5.906545665106225
5.192723914059921	5.221773177298537
5.980962243650924	5.970809215092049
5.937233326059429	5.959926977283449
5.650264694793081	5.583033178204109
6.396708874156177	6.363370966875759
5.321439999067342	5.308917898073885
5.1173117797224705	5.124350049388355
5.368875758416564	5.358280195617854
5.921072526001334	6.269736283326008
5.686081192301102	5.668361622356687
5.637087339911514	5.659461646806226
5.3234416862988265	5.38680111078038
5.534996441596329	5.5187660550478705
5.693295486451737	5.693295486451737
5.534182484474081	5.598640879068314
