y	y_hat	y_index
69.9835616438356	73.65774019202756	0
72.5561643835616	73.64779610907111	1
71.3616438356164	73.64736456411845	2
75.8780821917808	73.6129323903619	3
71.2671232876712	73.61467918231723	4
61.0808219178082	73.6037398123102	5
70.3369863013699	73.6153357498203	6
66.4616438356164	73.62029440389718	7
75.8643835616438	73.61487676752236	8
69.1876712328767	73.61352717238701	9
77.5616438356164	73.62264674496834	10
59.7616438356164	73.60829843981088	11
64.9753424657534	73.60687750108973	12
74.3616438356164	73.62216646227208	13
64.4315068493151	73.61213802909828	14
56.4835616438356	73.57312164831735	15
79.4849315068493	73.57120825736979	16
73.6328767123288	73.57150715434756	17
84.5356164383562	73.61156966318009	18
69.3849315068493	73.61373576827881	19
71.1561643835616	73.6139379887758	20
81.0643835616438	73.57431342998339	21
79.0342465753425	73.57757664214748	22
71.7452054794521	73.56744814552238	23
70.1068493150685	73.56590644793262	24
85.2808219178082	73.58165846167284	25
77.3808219178082	73.57597978181768	26
74.8452054794521	73.61360862202359	27
57.6315068493151	73.61118965022636	28
71.5794520547945	73.61345917621561	29
69.5534246575342	73.66034011645046	30
71.3808219178082	73.6480166195062	31
60.6616438356164	73.64854986705356	32
75.8890410958904	73.54585236327138	33
85.7260273972603	73.5320539768385	34
75.7424657534247	73.53642738991742	35
65.2657534246575	73.61041823471942	36
77.6616438356164	73.62288038265955	37
67.958904109589	73.61167068372313	38
78.6	73.56092135106185	39
85.3780821917808	73.56585996000268	40
72.2452054794521	73.56684173080014	41
67.9479452054795	73.60818532637876	42
70.086301369863	73.61372825260898	43
82.17005428820563	73.62293184663976	44
64.7698630136986	73.60704937420857	45
77.7643835616438	73.62327807931658	46
60.7616438356164	73.60971281383293	47
67.9671232876712	73.60815688949131	48
84.1506849315069	73.62874040924608	49
67.5671232876712	73.6111110669971	50
86.3630136986301	73.57200581760426	51
82.672602739726	73.56468304232527	52
71.6808219178082	73.57299100030805	53
63.0808219178082	73.6464298900087	54
61.558904109589	73.63709633900922	55
61.9958904109589	73.64995883869986	56
72.7013698630137	73.56615077978323	57
77.8342465753425	73.5629720584099	58
79.7643835616438	73.57631098923835	59
66.4260273972603	73.65491975357367	60
63.7506849315068	73.64426679178872	61
62.258904109589	73.64153727899551	62
89.5835616438356	73.63468214889394	63
67.7328767123288	73.61185828256524	64
