y	y_hat	y_index
69.9835616438356	67.70817573984057	0
72.5561643835616	73.41515438611869	1
71.3616438356164	70.9066432350757	2
75.8780821917808	78.5664637866884	3
71.2671232876712	71.40837014344316	4
61.0808219178082	67.20265096985548	5
70.3369863013699	75.80717837687084	6
66.4616438356164	75.13597763613414	7
75.8643835616438	71.35253562812431	8
69.1876712328767	71.49566101145722	9
77.5616438356164	74.18017059894537	10
59.7616438356164	74.51858947600766	11
64.9753424657534	68.97116955829463	12
74.3616438356164	76.51619125240563	13
64.4315068493151	66.49708158168582	14
56.4835616438356	73.23386832530473	15
79.4849315068493	72.65869880402731	16
73.6328767123288	72.45665676519994	17
84.5356164383562	72.8221402909003	18
69.3849315068493	68.70782717647523	19
71.1561643835616	73.98790493404839	20
81.0643835616438	75.94855260301927	21
79.0342465753425	75.87862014167573	22
71.7452054794521	74.0612153090147	23
70.1068493150685	70.36280565618902	24
85.2808219178082	83.353316086682	25
77.3808219178082	76.72135647724215	26
74.8452054794521	79.8866343766701	27
57.6315068493151	70.76184476347608	28
71.5794520547945	70.14440554318321	29
69.5534246575342	78.71915466586061	30
71.3808219178082	71.6918136824097	31
60.6616438356164	72.3412020875287	32
75.8890410958904	72.94014101206821	33
85.7260273972603	71.53753349398906	34
75.7424657534247	70.69949714769533	35
65.2657534246575	68.83881821184744	36
77.6616438356164	76.7208100516404	37
67.958904109589	69.81996418249118	38
78.6	70.40341034142605	39
85.3780821917808	71.32011132274062	40
72.2452054794521	68.12229660218804	41
67.9479452054795	64.57714501178691	42
70.086301369863	72.54046132339387	43
82.17005428820563	79.41729017331518	44
64.7698630136986	67.36503240285317	45
77.7643835616438	75.44817662439561	46
60.7616438356164	69.4499906419154	47
67.9671232876712	69.79404914540243	48
84.1506849315069	79.22167887208423	49
67.5671232876712	72.48789475177256	50
86.3630136986301	81.1426805577434	51
82.672602739726	72.74520095338029	52
71.6808219178082	77.24628609629697	53
63.0808219178082	72.43518960282645	54
61.558904109589	72.41611347931526	55
61.9958904109589	71.43145091965404	56
72.7013698630137	71.31525389641202	57
77.8342465753425	72.2227547929093	58
79.7643835616438	74.77471990992757	59
66.4260273972603	75.90645850854345	60
63.7506849315068	73.04647325169016	61
62.258904109589	71.35783419006005	62
89.5835616438356	80.53310863968201	63
67.7328767123288	73.8050019303671	64
61.5369863013699	73.35145063353384	65
79.8520547945206	79.41679489406332	66
90.2561643835616	74.5397637058958	67
71.058904109589	72.90681620162613	68
65.8616438356164	75.33386440394159	69
73.2753424657534	73.03228706315788	70
79.3780821917808	76.70865823407301	71
71.727397260274	75.6541122250182	72
71.8561643835616	70.02307910536469	73
66.3780821917808	65.89042238328229	74
68.0479452054795	76.84379396770794	75
81.6397260273973	75.94642020181108	76
68.2753424657534	78.74221099868339	77
72.1260273972603	80.55854252718389	78
82.5109589041096	77.71086994482826	79
60.6205479452055	72.07255575291198	80
71.9671232876712	75.13001924201578	81
69.7095890410959	76.59404032659938	82
69.2260273972603	72.26211568352288	83
75.2835616438356	70.88183683771709	84
75.2424657534247	71.84429307555551	85
74.1780821917808	75.81863399172742	86
63.9821917808219	73.28418186415178	87
78.2808219178082	72.7410246352854	88
65.772602739726	78.51856873990948	89
72.63989854950165	74.11724223152376	90
82.0780821917808	76.49792441585274	91
78.1698630136986	72.85335610116903	92
83.8205479452055	79.42393212512954	93
75.0342465753425	78.19461872389273	94
77.4808219178082	73.53813839392708	95
73.9808219178082	66.2205845412513	96
84.0424657534247	75.98762035264829	97
75.572602739726	77.82271139509196	98
88.2561643835616	72.93784403020838	99
72.158904109589	72.14642957875996	100
75.7808219178082	75.75979189215008	101
80.8287671232877	78.83448223966076	102
75.1794520547945	71.70540274618584	103
80.1808219178082	70.45399707134737	104
78.986301369863	78.60871677333213	105
72.2095890410959	75.24337200868824	106
78.9657534246575	73.19386012506222	107
83.9095890410959	74.6432884399171	108
77.3616438356164	81.3602088435425	109
79.1082191780822	74.86636611117832	110
74.4616438356164	74.25257100695043	111
69.0452054794521	72.52728519105042	112
77.5369863013699	70.01008178826274	113
67.0835616438356	70.78438897861885	114
80.8643835616438	73.59953284362231	115
56.9643835616438	69.70160059194042	116
76.1753424657534	76.49150439304354	117
68.3068493150685	72.90941804533122	118
75.3452054794521	77.0036153732179	119
75.4452054794521	75.32625259557851	120
65.2424657534247	75.63454659277357	121
78.686301369863	71.08738901158979	122
71.5671232876712	67.70136194010927	123
70.7616438356164	77.13691600790314	124
81.4342465753425	75.25868238197647	125
66.8643835616438	69.88071282120302	126
75.458904109589	73.28335948018615	127
79.2753424657534	73.08857421805928	128
84.2698630136986	77.28120867598585	129
71.172602739726	74.69321894307055	130
82.9561643835616	72.05000691197915	131
77.658904109589	71.67431065642111	132
75.7808219178082	79.37015884389373	133
77.5698630136986	75.1745461722018	134
79.1986301369863	75.47368979235691	135
74.7835616438356	79.20336012443897	136
71.8890410958904	72.0089964994519	137
83.3780821917808	69.85311223270405	138
60.6835616438356	71.42591852644567	139
84.7506849315069	75.19679655141248	140
61.2698630136986	66.51297783407259	141
74.2808219178082	74.34492658949644	142
62.8753424657534	68.67952156122335	143
74.4808219178082	67.34265642731134	144
82.1643835616438	75.47955426116323	145
82.6643835616438	82.35209068254224	146
72.3616438356164	74.48619856977285	147
73.5780821917808	73.30504240737835	148
84.4452054794521	77.21262831914773	149
74.2698630136986	70.59210966469308	150
66.9780821917808	69.27020569353459	151
82.0616438356164	76.8580830784484	152
64.4452054794521	71.97197189869539	153
72.4493150684931	69.56155349710282	154
67.958904109589	71.45384696372268	155
71.6835616438356	70.96212378105149	156
77.872602739726	82.19597501842401	157
70.7671232876712	72.76554306977802	158
83.058904109589	75.60249116037849	159
72.3657534246575	75.72684013606454	160
70.4698630136986	71.01318402431195	161
69.9479452054795	71.13104461121837	162
75.9671232876712	77.07121198110102	163
81.4821917808219	79.265338467105	164
75.8616438356164	73.23142932201068	165
70.7643835616438	69.93451970371886	166
73.372602739726	74.10751465444076	167
84.3616438356164	78.57632234450013	168
85.5369863013699	81.36355118309733	169
75.0671232876712	78.72973389417986	170
79.2616438356164	71.52860933140526	171
79.386301369863	83.67236786529796	172
61.7808219178082	69.74179469713114	173
70.9232876712329	76.08513708241516	174
61.7808219178082	66.81633994749924	175
74.0095890410959	72.17938394623145	176
62.8698630136986	74.40918339424752	177
80.3534246575342	76.19173345449434	178
63.7506849315068	71.17566110843245	179
68.9616438356164	74.15548180218414	180
76.7671232876712	75.50405319876593	181
72.4479452054795	72.0515111047	182
65.086301369863	78.01572133910587	183
69.1657534246575	64.91623401613384	184
71.6835616438356	71.06279184224096	185
67.3013698630137	74.36626914135609	186
73.9671232876712	73.79984021330326	187
69.6671232876712	73.02631379105426	188
66.7328767123288	72.78707274284262	189
80.5041095890411	76.23360473706357	190
59.9506849315068	66.7180569717418	191
80.8671232876712	70.29862145555313	192
72.1698630136986	74.02596391410891	193
77.9698630136986	74.7407709976391	194
77.1260273972603	72.90192047855669	195
70.1260273972603	70.74109741160304	196
81.5424657534247	75.60836736723066	197
72.7835616438356	72.59815840055838	198
82.1753424657534	74.61056694183002	199
74.2671232876712	73.77757052769707	200
86.4643835616438	75.2817558551407	201
69.7808219178082	69.27876918030069	202
75.7835616438356	71.6490117500382	203
71.8698630136986	71.44773036003477	204
62.7616438356164	70.33129007894196	205
85.8753424657534	76.67507459680803	206
