y	y_hat	y_index
69.9835616438356	77.70283227565875	0
72.5561643835616	72.51103691718228	1
71.3616438356164	73.91448656046366	2
75.8780821917808	75.71611402092196	3
71.2671232876712	75.05421951385371	4
61.0808219178082	73.88703533272083	5
70.3369863013699	71.51282182220248	6
66.4616438356164	76.03554337762903	7
75.8643835616438	73.27370863783528	8
69.1876712328767	73.04169509866034	9
77.5616438356164	75.66188711210134	10
59.7616438356164	70.23898501803046	11
64.9753424657534	73.16051375436447	12
74.3616438356164	73.7890968312742	13
64.4315068493151	74.6782939537772	14
56.4835616438356	71.89455555283647	15
79.4849315068493	70.1232253508894	16
73.6328767123288	70.78704578198051	17
84.5356164383562	71.51416304374098	18
69.3849315068493	72.8819586120887	19
71.1561643835616	73.10698877059185	20
81.0643835616438	76.20429100699565	21
79.0342465753425	76.96040337646333	22
71.7452054794521	76.22010752150626	23
70.1068493150685	72.94471770910144	24
85.2808219178082	79.60052547269312	25
77.3808219178082	74.21594448097528	26
74.8452054794521	74.80826413742871	27
57.6315068493151	69.95251374938891	28
71.5794520547945	73.26197255082111	29
69.5534246575342	74.78417844669009	30
71.3808219178082	75.10513427466667	31
60.6616438356164	72.34572958194	32
75.8890410958904	72.33782310015002	33
85.7260273972603	76.15084871172964	34
75.7424657534247	73.60629038980832	35
65.2657534246575	68.66440617789127	36
77.6616438356164	76.18303028059158	37
67.958904109589	72.14962074791391	38
78.6	69.84303709726612	39
85.3780821917808	72.75254082005027	40
72.2452054794521	69.59857905024882	41
67.9479452054795	70.09535262738638	42
70.086301369863	71.95497028646224	43
82.17005428820563	74.60126457962956	44
64.7698630136986	66.91113586762927	45
77.7643835616438	72.52846597429084	46
60.7616438356164	66.05805352301965	47
67.9671232876712	74.16415184400017	48
84.1506849315069	71.8601335578022	49
67.5671232876712	73.86981895878435	50
86.3630136986301	77.05805487446891	51
82.672602739726	72.884901306456	52
71.6808219178082	73.8891400615585	53
63.0808219178082	73.13599602987196	54
61.558904109589	70.76355216136164	55
61.9958904109589	71.20780520122892	56
72.7013698630137	70.93287239692583	57
77.8342465753425	74.34556674240993	58
79.7643835616438	75.8596521680122	59
66.4260273972603	72.40913008490519	60
63.7506849315068	73.6386457080202	61
62.258904109589	69.10246090678586	62
89.5835616438356	78.01202364048568	63
67.7328767123288	67.68022640649036	64
61.5369863013699	71.88335824683709	65
79.8520547945206	76.96720316842598	66
90.2561643835616	73.25967819716404	67
71.058904109589	73.42035109361692	68
65.8616438356164	76.3520715502385	69
73.2753424657534	77.23506455901514	70
79.3780821917808	72.60780920956415	71
71.727397260274	73.53592990273695	72
71.8561643835616	71.89159472421207	73
