y	y_hat	y_index
69.9835616438356	65.39858901949539	0
72.5561643835616	79.09431507497382	1
71.3616438356164	75.73980737312958	2
75.8780821917808	77.31193302746101	3
71.2671232876712	64.24956006626273	4
61.0808219178082	65.96379660271533	5
70.3369863013699	69.07702037936963	6
66.4616438356164	73.44920909032362	7
75.8643835616438	75.6471812390672	8
69.1876712328767	69.12322096457667	9
77.5616438356164	82.20392863897816	10
59.7616438356164	73.06967331383349	11
64.9753424657534	66.09909484661041	12
74.3616438356164	75.03451531804023	13
64.4315068493151	72.60252584909419	14
56.4835616438356	68.25670012236027	15
79.4849315068493	75.53818279573817	16
73.6328767123288	73.60538751425908	17
84.5356164383562	75.50948732381066	18
69.3849315068493	70.82527100876416	19
71.1561643835616	72.58713380003476	20
81.0643835616438	74.89520193646374	21
79.0342465753425	82.6134574276496	22
71.7452054794521	76.00781679364349	23
70.1068493150685	72.44976422806232	24
85.2808219178082	84.76749922068176	25
77.3808219178082	70.04320198135677	26
74.8452054794521	72.27609661191919	27
57.6315068493151	57.06448365315026	28
71.5794520547945	70.19959133465332	29
69.5534246575342	70.70668120599316	30
71.3808219178082	71.8539380391758	31
60.6616438356164	65.40471229057552	32
75.8890410958904	76.69650638884582	33
85.7260273972603	76.15357471308457	34
75.7424657534247	75.37249250133635	35
65.2657534246575	68.87945195418085	36
77.6616438356164	70.85726462970474	37
67.958904109589	74.45952223632383	38
78.6	74.76800177413884	39
85.3780821917808	76.68006887684518	40
72.2452054794521	68.2091520660707	41
67.9479452054795	56.3237620111728	42
70.086301369863	71.97172001484563	43
82.17005428820563	80.19909167302815	44
64.7698630136986	62.715289252359064	45
77.7643835616438	77.98407883229811	46
60.7616438356164	58.743275252256865	47
67.9671232876712	68.59175617998866	48
84.1506849315069	83.30247463874937	49
67.5671232876712	71.40292874998369	50
86.3630136986301	87.24887872678721	51
82.672602739726	82.10275160928342	52
71.6808219178082	74.70323026358791	53
63.0808219178082	65.2829784158277	54
61.558904109589	78.03801573161925	55
61.9958904109589	73.58493316447637	56
72.7013698630137	78.23809333948532	57
77.8342465753425	79.96793221865443	58
79.7643835616438	81.75865734907963	59
66.4260273972603	69.60784657976863	60
63.7506849315068	68.40929736073164	61
62.258904109589	63.52707559376897	62
89.5835616438356	90.85783632380988	63
67.7328767123288	64.62750990216264	64
61.5369863013699	73.36331265415096	65
79.8520547945206	80.31986325612723	66
90.2561643835616	76.48160763851304	67
71.058904109589	70.84981564566618	68
65.8616438356164	73.45183825376698	69
73.2753424657534	76.79937235553471	70
79.3780821917808	72.50088926865307	71
71.727397260274	74.2059975360028	72
71.8561643835616	71.19580128349095	73
66.3780821917808	66.60035492200716	74
68.0479452054795	69.1943699306033	75
81.6397260273973	75.70786303935205	76
68.2753424657534	81.0119446117614	77
72.1260273972603	73.60773419179937	78
82.5109589041096	81.37681731781491	79
60.6205479452055	64.39860625091589	80
71.9671232876712	64.29677337076075	81
69.7095890410959	65.7347835617665	82
69.2260273972603	70.3111142179601	83
75.2835616438356	72.41137434983064	84
75.2424657534247	76.30229019135757	85
74.1780821917808	75.55156730466912	86
63.9821917808219	65.38180576380509	87
78.2808219178082	70.59038244593341	88
65.772602739726	73.78438222947653	89
72.63989854950165	72.44342904836257	90
82.0780821917808	80.95038010650035	91
78.1698630136986	76.06950351428895	92
83.8205479452055	79.1801075833438	93
75.0342465753425	75.60252193673712	94
77.4808219178082	74.43141868097457	95
73.9808219178082	79.56971385801043	96
84.0424657534247	74.29041806162553	97
75.572602739726	73.60889290920596	98
