mae_mean	mae_single
5.295827702842058	5.2737123822612
5.615465105420841	5.615973427014256
5.2081104915045655	5.217993324443234
5.703603525708139	5.736310569335578
5.553489345790506	5.5524085209578065
5.666999734471706	5.594240621754002
5.886012869073781	5.891201506571429
5.694995585328659	5.759475344817519
5.512459515350793	5.449869207960763
5.774398406350633	5.842505311714612
5.199743839624283	5.334527474857257
5.544028712512258	5.722498036135636
5.977735903707023	5.977735903707023
5.502501329175032	5.468849641475426
5.701392755100293	5.715807517321181
5.874655433043534	5.920984363636946
5.490399960974426	5.6813956291209236
5.875462099417487	5.774952594369392
5.638429161607116	5.634815146799989
5.645197191170537	5.751125199752361
5.2920872008406405	5.28931823936441
5.5733957162582675	5.558661841732837
5.649818706705127	5.670630577069883
5.477848886902294	5.522763064383414
5.840189588723888	5.9295325103722
5.931485965969482	5.580079194818087
5.464141500625437	5.494882076026444
6.0399748208873465	6.059299470260972
6.386809145094935	6.000990596046845
5.664029406468689	5.773474005297894
5.4110524084020435	5.433880534172347
5.69488377855296	5.693269814938381
5.438963428697963	5.503772393585406
5.733575320291668	5.7317737262229835
5.660444801519792	5.97861803095625
5.4560663137714425	5.405529314104396
5.557606691723932	5.6083261882629944
5.1809917725394765	5.2293660943774425
5.258834926588738	5.212993679786451
5.122563714021223	5.249739515652577
6.259862465486478	6.2594135329463505
5.400134995053196	5.566723309780423
5.419786963804475	5.400396995563315
5.687909056662758	5.991223426239935
5.6815673664887285	5.732597502701671
5.794188307651123	5.917457303638363
5.769726021224207	5.782559639787796
5.324208055836405	5.217315990874809
5.225643731464122	5.089748393389309
5.351165094084879	5.223816303383596
5.533817298716024	5.529566559823048
5.617669965887406	5.551665444364807
5.589853687015633	5.565622271348096
5.249979026146131	5.21396880889349
5.715354505440283	5.437017060750757
5.42043556575156	5.4169615716173505
5.47926206569056	5.373241786087008
5.060944690922255	5.3634472215584195
5.575687546519469	5.3263911171421645
5.150690430784208	5.212587930361461
4.880365515575624	4.880365515575624
6.241809280567139	6.271014175196609
5.30548738042371	5.604484211703687
6.001971513586611	6.00585626837307
5.5462284393410695	5.5624663779176196
5.548082267809931	5.480219497872386
5.941491751212897	5.941491751212897
5.733050478280944	5.694431240568821
5.9552184545604705	5.9552184545604705
5.002903181186426	5.010121540368663
6.168260684955916	6.1453635115673535
5.6216356550739235	5.65861811421376
5.604134443565106	5.618192344101569
5.836826783649944	6.182966364475223
5.237095125675016	5.215380896796889
5.817054338609236	5.9695093328737165
5.597061534158065	5.53231407226472
5.621908159187586	5.942388402048573
5.823725571726174	5.809237948041246
5.510593023627065	5.594483793980519
6.120998505368432	6.1026738899479245
6.086934336463609	5.968382958026253
5.632148750530959	5.817084399732456
5.426398121285135	5.45700735104562
5.688504043176351	5.677628476187383
5.648647750120384	6.03257840671819
5.474525099925102	5.468615433902241
5.107232767425555	5.133720321369178
5.960533570580632	5.734134748444731
5.076236548138868	5.074899995102608
5.473768174836919	5.473171875950748
5.032841022298249	5.121459382436818
5.530520155200007	5.639101641832437
5.855632087063333	5.8745287190025985
5.869964017643949	5.828090403623938
5.480884908471719	5.615029961498468
6.218028934663342	6.454526389907949
5.517033588537512	5.511568386279513
5.358028999661257	5.342800646392533
6.258245796836471	6.654515539586668
5.461421988640476	5.469864763242654
5.694670573176936	5.578583061202654
5.800087105084337	5.867792132310638
5.131215283283575	5.129200090195852
5.418293906289827	5.5375149626305715
5.216621889096462	5.177762460653098
5.567889206966272	5.6181476563673245
5.848478332884278	5.837863372326343
5.842917924802403	5.751301164260717
5.38413155224556	5.3783497582812485
5.4261413498260085	5.3346046969546626
5.801912850227799	5.857121477063717
5.555894475890616	5.5667235731184395
5.174685031129311	5.375231531217789
5.266643907391224	5.249019926328481
6.185149589822532	6.274512391915962
6.035446874968858	6.105300494671599
5.273382852324373	5.27630728056095
5.716281040087873	5.539958540737884
5.643175965616034	5.68743178854792
5.4116539708709	5.5151582075214485
5.346858560089844	5.3597738169631945
5.438379575295761	5.473364418149633
6.002845583054154	6.022835156017322
5.178650621851923	5.205488500439773
5.616668939745947	5.606957156766012
6.388709585962627	6.089649672792432
5.509605106960923	5.527982102261126
5.138924172814693	5.402390766959414
5.256575909513728	5.198047912698031
5.837889768347446	5.7806807966289915
6.445156475662056	6.5510916689989065
5.516296578438089	5.8091443499710715
5.901683153955159	5.915603160620648
5.598797628172455	5.559225085054975
5.802003860168085	5.824057026710455
5.484104361593412	5.466459515031459
5.517188455630593	5.521127120945366
5.261393753209402	5.277614623325372
5.683165772759587	5.5902541968239134
5.252999337334056	5.289776106926146
5.409059560486772	5.3134348201004595
5.954181450418343	5.961644823892767
5.496699561474312	5.501610188392241
5.498977622487744	5.5284760619309985
5.62541869529414	5.597064901210607
5.47159454150981	5.493109071047962
5.857809761166026	5.977700305498227
5.841974681891819	5.838949013358653
5.995123167529894	6.097608584186227
5.154366576691294	5.2912551955567775
5.4277082510112855	5.512645236668991
5.389574236381987	5.468421007835814
5.648059839171386	5.5796477849140595
5.048625817781899	5.08622793153439
5.690694623453662	5.700365656735715
5.650295028220264	5.592019363418371
5.279915150934737	5.596137532306821
5.20868430433245	5.674608180609986
5.570845190067106	6.111918461417256
5.643452097962847	5.629467110577329
5.669461885683418	5.64774098455265
5.466278104102972	5.108792456093607
5.803335170830175	5.7795061902377345
5.992128442586921	6.0182385235956275
6.2433013259085355	6.20046752854575
6.023096644469362	6.290260250274912
5.682912971117159	5.702078283838299
5.391134485834572	5.471523086862265
6.186614547428381	6.258836364827642
5.93107207450611	5.902934957253824
5.463257664258247	5.492791727475949
5.722298268224458	5.799875346056206
5.952195727199227	5.9845768179393355
5.6979126294634606	6.167353755899106
5.711585466796183	5.7114822822032885
6.025205017099623	6.005142571371806
5.692940520951969	5.737012312343352
5.390385783700275	5.228781001581851
5.996611910144629	5.990952740310661
5.284464186041415	5.4172993267447485
5.457153068629194	5.398976894541895
5.394025728610597	5.360806010671495
5.7416748797921855	5.713183113855981
5.9235567033379635	5.739383203740436
5.696075368427559	5.657024936520432
5.433420809369567	5.436715895785982
5.225447535737395	5.1704199855838775
5.679139929241273	5.8097713150172305
5.502956952597141	5.483562584543059
5.8596003137906205	5.778156949451764
5.64141858630581	5.5412164589525705
5.656681400881714	5.579949307837292
5.606056220158811	6.003654118230036
5.119473737825513	5.131179590380108
5.2065761111047175	5.268743221687647
5.575037298690768	5.635581740360638
5.603340073456576	5.560852148812962
5.586609263223009	5.948205070606329
5.37752031714832	5.497269875385861
4.867642567825143	4.973040664823471
5.31387597294532	5.31387597294532
5.81290167821753	5.887120881584076
5.946147263521178	6.3059365056237775
5.396549227579734	5.405734877012807
5.82783670089069	5.738851908901665
5.733089026559943	5.76314916647224
5.637112289987781	5.656457655714015
5.308907024824547	5.45783911490399
6.255809595705778	6.586795048099231
5.817125341502214	5.971205652091652
5.914255735900566	5.909351883202126
5.752285292129466	5.784475633171483
5.842507334303556	5.827138715997227
5.541736370572151	5.569171873646026
5.65630687145817	5.750667106754853
5.298691975119366	5.417425657652464
6.01194663542832	5.9803523056917784
5.196602073976797	5.252153100096633
5.566272767433415	5.599306069942432
5.277605205420546	5.277605205420546
5.434335159740983	5.386528917560063
